Ranking,Sexe,Nom,Freq,Percent,Year
0.94,D,"NATÀLIA/NATALIA",66,0.94,2015
0.93,D,ADA,65,0.93,2015
0.9,D,ANAÍS/ANAÏS/ANAIS,63,0.9,2015
0.9,D,NÀDIA/NADIA,63,0.9,2015
0.88,H,BLAI,62,0.88,2015
0.87,D,JUDITH,61,0.87,2015
0.87,H,MANEL,61,0.87,2015
0.87,D,NICOLE,61,0.87,2015
0.87,H,YERAY,61,0.87,2015
0.86,D,ELNA,60,0.86,2015
0.86,H,ELOY,60,0.86,2015
0.86,H,JAUME,60,0.86,2015
0.86,H,NICO,60,0.86,2015
0.86,D,ÀFRICA/ÁFRICA,60,0.86,2015
0.84,D,ARES,59,0.84,2015
0.84,D,"NAYARA",59,0.84,2015
0.84,D,ROCÍO,59,0.84,2015
0.84,D,XÈNIA/XENIA,59,0.84,2015
0.83,D,AROA,58,0.83,2015
0.83,H,FRANCISCO,58,0.83,2015
0.83,H,JOSEP,58,0.83,2015
0.83,D,MAIA,58,0.83,2015
0.83,D,RITA,58,0.83,2015
0.81,H,ENRIC,57,0.81,2015
0.81,H,PERE,57,0.81,2015
0.8,D,ALEJANDRA,56,0.8,2015
0.8,H,AYMAN,56,0.8,2015
0.8,D,VICTÒRIA/VICTORIA,56,0.8,2015
0.78,D,CRISTINA,55,0.78,2015
0.78,H,ELÍAS,55,0.78,2015
0.77,D,CARMEN,54,0.77,2015
0.77,D,GISELA,54,0.77,2015
0.77,D,ISONA,54,0.77,2015
0.76,D,ALÍCIA/ALICIA,53,0.76,2015
0.76,D,"NAHIA",53,0.76,2015
0.74,H,IBAI,52,0.74,2015
0.74,D,JANNAT,52,0.74,2015
0.74,H,RAFAEL,52,0.74,2015
0.73,H,NEIZAN,51,0.73,2015
0.73,H,YASSIN,51,0.73,2015
0.71,D,AURA,50,0.71,2015
0.7,H,JON,49,0.7,2015
0.68,H,PEP,48,0.68,2015
0.68,H,RAMON/RAMÓN,48,0.68,2015
0.68,D,ÍNGRID,48,0.68,2015
0.67,H,DARIO/DARÍO,47,0.67,2015
0.67,D,"NAIARA",47,0.67,2015
0.67,H,SANTIAGO,47,0.67,2015
0.67,H,TONI,47,0.67,2015
0.66,H,IBRAHIM,46,0.66,2015
0.66,H,MAURO,46,0.66,2015
0.66,D,VINYET,46,0.66,2015
0.66,H,ÀYOUB/ÁYOUB,46,0.66,2015
0.64,H,ABEL,45,0.64,2015
0.64,D,HIBA,45,0.64,2015
0.64,H,YAGO,45,0.64,2015
0.63,H,ALEXANDER,44,0.63,2015
0.63,D,AZAHARA,44,0.63,2015
0.63,D,ESTEL,44,0.63,2015
0.63,H,NIZAR,44,0.63,2015
0.6,H,AKRAM,42,0.6,2015
0.6,H,ILYAS,42,0.6,2015
0.6,H,ZAKARIA,42,0.6,2015
0.58,D,DINA,41,0.58,2015
0.58,D,YANIRA,41,0.58,2015
0.57,H,ABRAHAM,40,0.57,2015
0.57,H,GUIU,40,0.57,2015
0.57,D,NINA,40,0.57,2015
0.57,H,NOEL,40,0.57,2015
0.57,D,TANIT,40,0.57,2015
0.56,D,DANIELLA,39,0.56,2015
0.56,D,ERIKA,39,0.56,2015
0.56,H,KAI,39,0.56,2015
0.56,H,LLUÍS,39,0.56,2015
0.56,H,LUIS,39,0.56,2015
0.56,H,MARÇAL,39,0.56,2015
0.56,H,MATÍAS,39,0.56,2015
0.54,H,AMIN,38,0.54,2015
0.54,H,ANDER,38,0.54,2015
0.54,H,EDUARD,38,0.54,2015
0.54,H,MARCO,38,0.54,2015
0.54,H,PEDRO,38,0.54,2015
0.54,D,RIM,38,0.54,2015
0.53,H,BRUC,37,0.53,2015
0.53,D,DIANA,37,0.53,2015
0.53,H,EIDEN,37,0.53,2015
0.53,H,JOFRE,37,0.53,2015
0.53,D,KHADIJA,37,0.53,2015
0.53,D,LUA,37,0.53,2015
0.53,D,NOOR,37,0.53,2015
0.53,D,SÍLVIA/SILVIA,37,0.53,2015
0.51,H,ANDREU,36,0.51,2015
0.51,D,CAROLINA,36,0.51,2015
0.51,D,EDURNE,36,0.51,2015
0.51,H,KEVIN,36,0.51,2015
0.51,D,RUTH,36,0.51,2015
0.51,H,SAÜL/SAÚL,36,0.51,2015
0.51,D,THAÍS/THAIS,36,0.51,2015
0.5,D,AMINA,35,0.5,2015
0.5,D,CORAL,35,0.5,2015
0.5,H,IAGO,35,0.5,2015
0.5,H,IU/ÏU,35,0.5,2015
0.5,D,LUNA,35,0.5,2015
0.5,D,MÍRIAM/MIRIAM,35,0.5,2015
0.5,H,WALID,35,0.5,2015
0.48,H,DENÍS/DENIS,34,0.48,2015
0.48,H,FÈLIX/FÉLIX,34,0.48,2015
0.48,H,HAMZA,34,0.48,2015
0.48,D,MAYA,34,0.48,2015
0.48,D,RITAJ,34,0.48,2015
0.47,H,ANDRÉS,33,0.47,2015
0.47,D,ARAN/ARÁN,33,0.47,2015
0.47,D,CÈLIA/CELIA,33,0.47,2015
0.47,D,INAS,33,0.47,2015
0.47,D,ISRAE,33,0.47,2015
0.47,H,JESÚS,33,0.47,2015
0.47,H,LEONARDO,33,0.47,2015
0.47,H,MARK,33,0.47,2015
0.47,D,"NAIRA",33,0.47,2015
0.47,H,OT,33,0.47,2015
0.47,H,SAAD,33,0.47,2015
0.47,D,ÀNGELA/ÁNGELA,33,0.47,2015
0.46,H,HARON,32,0.46,2015
0.46,H,JORGE,32,0.46,2015
0.46,D,LÍDIA/LIDIA,32,0.46,2015
0.46,H,MOHAMED AMIN,32,0.46,2015
0.46,D,"NAYRA",32,0.46,2015
0.46,D,NOÈLIA/NOELIA,32,0.46,2015
0.46,D,YAIZA,32,0.46,2015
0.44,H,DANI,31,0.44,2015
0.44,H,EIDAN,31,0.44,2015
0.44,D,GABRIELA,31,0.44,2015
0.44,H,GUILLERMO,31,0.44,2015
0.44,H,YASSER,31,0.44,2015
0.43,H,AHMED,30,0.43,2015
0.43,D,AISHA,30,0.43,2015
0.43,D,ARWA,30,0.43,2015
0.43,D,GEORGINA,30,0.43,2015
0.43,D,ISABEL,30,0.43,2015
0.43,D,ISABELLA,30,0.43,2015
0.43,D,MERITXELL,30,0.43,2015
0.43,H,URIEL,30,0.43,2015
0.41,H,CARLES,29,0.41,2015
0.41,H,CRISTIÁN,29,0.41,2015
0.41,H,EUDALD,29,0.41,2015
0.41,H,GONZALO,29,0.41,2015
0.41,H,OLEGUER,29,0.41,2015
0.41,D,SANDRA,29,0.41,2015
0.4,D,BASMA,28,0.4,2015
0.4,D,BETH,28,0.4,2015
0.4,H,BILAL,28,0.4,2015
0.4,H,DAN,28,0.4,2015
0.4,D,DÚNIA/DUNIA,28,0.4,2015
0.4,H,EDER,28,0.4,2015
0.4,D,GEMMA,28,0.4,2015
0.4,D,IMAN,28,0.4,2015
0.4,D,LEIA,28,0.4,2015
0.4,H,MAGÍ,28,0.4,2015
0.4,H,MAHER,28,0.4,2015
0.4,D,MARYAM,28,0.4,2015
0.4,D,SAMIRA,28,0.4,2015
0.4,H,SIMON/SIMÓN,28,0.4,2015
0.4,H,YASSIR,28,0.4,2015
0.38,D,AICHA,27,0.38,2015
0.38,D,ESTHER,27,0.38,2015
0.38,H,FRANCESC,27,0.38,2015
0.38,H,MATEU,27,0.38,2015
0.38,H,MIGUEL ÀNGEL/MIGUEL ÁNGEL,27,0.38,2015
0.38,D,NEUS,27,0.38,2015
0.38,H,OTGER,27,0.38,2015
0.38,D,TÀNIA/TANIA,27,0.38,2015
0.37,D,ARIANA,26,0.37,2015
0.37,D,ASTRID,26,0.37,2015
0.37,D,DANA,26,0.37,2015
0.37,D,DUNA,26,0.37,2015
0.37,D,FATOUMATA,26,0.37,2015
0.37,D,ISRAA,26,0.37,2015
0.37,D,LAILA,26,0.37,2015
0.37,H,MÁXIMO,26,0.37,2015
0.37,D,"NAGORE",26,0.37,2015
0.37,D,TASNIM,26,0.37,2015
0.37,D,UMA,26,0.37,2015
0.37,D,YASMINA,26,0.37,2015
0.37,D,ÍNDIA,26,0.37,2015
0.36,D,BET,25,0.36,2015
0.36,D,DAFNE,25,0.36,2015
0.36,H,DANTE,25,0.36,2015
0.36,D,DÀNAE/DÁNAE/DANAE,25,0.36,2015
0.36,D,HIDAYA,25,0.36,2015
0.36,H,LUKA,25,0.36,2015
0.36,D,MANUELA,25,0.36,2015
0.36,D,MÒNICA/MÓNICA,25,0.36,2015
0.36,D,RÀNIA/RANIA,25,0.36,2015
0.36,D,SOPHIE,25,0.36,2015
0.34,H,ADAY,24,0.34,2015
0.34,H,ALI/ALÍ,24,0.34,2015
0.34,D,AMAIA,24,0.34,2015
0.34,D,BLAU,24,0.34,2015
0.34,H,BRU,24,0.34,2015
0.34,H,CHRISTIAN,24,0.34,2015
0.34,H,ELIAN/ELIÁN,24,0.34,2015
0.34,H,ENRIQUE,24,0.34,2015
0.34,D,ERIN,24,0.34,2015
0.34,H,GORKA,24,0.34,2015
0.34,H,GUERAU,24,0.34,2015
0.34,D,ITZIAR,24,0.34,2015
0.34,D,LENA,24,0.34,2015
0.34,D,"NARA",24,0.34,2015
0.34,D,PAOLA,24,0.34,2015
0.33,H,ALEXIS,23,0.33,2015
0.33,D,AMANDA,23,0.33,2015
0.33,H,BRYAN,23,0.33,2015
0.33,D,DÀLIA/DALIA,23,0.33,2015
0.33,D,ELISA,23,0.33,2015
0.33,D,ETNA,23,0.33,2015
0.33,D,JANNA,23,0.33,2015
0.33,D,JUNE,23,0.33,2015
0.33,D,SARAY,23,0.33,2015
0.33,H,YOUNES,23,0.33,2015
0.33,D,ÈNIA/ENIA,23,0.33,2015
0.31,D,AGNÈS,22,0.31,2015
0.31,H,ANWAR,22,0.31,2015
0.31,D,AURORA,22,0.31,2015
0.31,D,BIANCA,22,0.31,2015
0.31,H,ENEKO,22,0.31,2015
0.31,D,HAFSA,22,0.31,2015
0.31,D,IVETTE,22,0.31,2015
0.31,D,LEA,22,0.31,2015
0.31,D,LLUNA,22,0.31,2015
0.31,D,MICHELLE,22,0.31,2015
0.31,H,"NAEL",22,0.31,2015
0.31,D,TXELL,22,0.31,2015
0.31,D,WIAM,22,0.31,2015
0.31,D,ÀRIA/ARIA,22,0.31,2015
0.3,D,ALAE,21,0.3,2015
0.3,H,ALBERTO,21,0.3,2015
0.3,H,ARES,21,0.3,2015
0.3,H,ARTUR,21,0.3,2015
0.3,H,CÈSAR/CÉSAR,21,0.3,2015
0.3,D,GIULIA,21,0.3,2015
0.3,H,IGNACIO,21,0.3,2015
0.3,H,IYAD,21,0.3,2015
0.3,H,LORENZO,21,0.3,2015
0.3,D,NOEMÍ/NOEMI,21,0.3,2015
0.3,H,RODRIGO,21,0.3,2015
0.3,H,ROI,21,0.3,2015
0.3,D,SAMARA,21,0.3,2015
0.3,H,SIRAJ,21,0.3,2015
0.3,D,ÀLEX/ÁLEX,21,0.3,2015
0.29,H,ADÁN,20,0.29,2015
0.29,H,ARON/ARÓN,20,0.29,2015
0.29,D,ARYA,20,0.29,2015
0.29,H,FERNANDO,20,0.29,2015
0.29,D,FIONA,20,0.29,2015
0.29,D,FÀTIMA ZAHRA/FÁTIMA ZAHRA,20,0.29,2015
0.29,D,HAJAR,20,0.29,2015
0.29,D,JULIETA,20,0.29,2015
0.29,H,"NAÏM/NAÍM",20,0.29,2015
0.29,H,ZAID,20,0.29,2015
0.27,D,ABIGAÏL/ABIGAIL,19,0.27,2015
0.27,H,AIMAR,19,0.27,2015
0.27,H,ALEXANDRE,19,0.27,2015
0.27,D,ANA MARIA/ANA MARÍA,19,0.27,2015
0.27,H,ANTONI,19,0.27,2015
0.27,D,ESTELA,19,0.27,2015
0.27,H,ETHAN,19,0.27,2015
0.27,H,GIL,19,0.27,2015
0.27,H,IGNASI,19,0.27,2015
0.27,H,ISMAÏL/ISMAÍL,19,0.27,2015
0.27,D,MARAM,19,0.27,2015
0.27,D,NOHA,19,0.27,2015
0.27,H,RICARD,19,0.27,2015
0.27,D,SAFAE,19,0.27,2015
0.27,D,SOPHIA,19,0.27,2015
0.27,D,SORAYA,19,0.27,2015
0.27,H,TIAGO,19,0.27,2015
0.27,H,ZIYAD,19,0.27,2015
0.26,D,ABRAR,18,0.26,2015
0.26,D,AMÈLIA/AMELIA,18,0.26,2015
0.26,H,ERNEST,18,0.26,2015
0.26,H,EVAN,18,0.26,2015
0.26,D,INSAF,18,0.26,2015
0.26,H,JAD,18,0.26,2015
0.26,H,JOAQUÍN,18,0.26,2015
0.26,D,LILA,18,0.26,2015
0.26,H,MATTEO,18,0.26,2015
0.26,H,MOHAMED AMINE,18,0.26,2015
0.26,H,MOHAMED REDA,18,0.26,2015
0.26,H,ROBERT,18,0.26,2015
0.26,H,ROMEO,18,0.26,2015
0.26,H,SEBASTIAN/SEBASTIÁN,18,0.26,2015
0.26,D,SHEILA,18,0.26,2015
0.26,H,YAHYA,18,0.26,2015
0.24,D,ANIA,17,0.24,2015
0.24,D,ARIANNA,17,0.24,2015
0.24,D,ASHLEY,17,0.24,2015
0.24,D,CAMILA,17,0.24,2015
0.24,D,CATALINA,17,0.24,2015
0.24,H,EDUARDO,17,0.24,2015
0.24,D,ELISABET,17,0.24,2015
0.24,H,GRAU,17,0.24,2015
0.24,H,HUG,17,0.24,2015
0.24,H,JUAN JOSÉ,17,0.24,2015
0.24,H,LUCCA,17,0.24,2015
0.24,H,MILAN/MILÁN,17,0.24,2015
0.24,H,"NADIR",17,0.24,2015
0.24,D,RAQUEL,17,0.24,2015
0.24,D,ROSA,17,0.24,2015
0.24,H,SAMI,17,0.24,2015
0.23,H,ADONAY,16,0.23,2015
0.23,D,AINET,16,0.23,2015
0.23,D,AMINATA,16,0.23,2015
0.23,D,ANTONELLA,16,0.23,2015
0.23,H,ARAM,16,0.23,2015
0.23,D,AVRIL,16,0.23,2015
0.23,D,ELLA,16,0.23,2015
0.23,D,IONA,16,0.23,2015
0.23,D,IRATI,16,0.23,2015
0.23,H,JOAQUIM,16,0.23,2015
0.23,H,JOSÉ ANTONIO,16,0.23,2015
0.23,D,LEILA,16,0.23,2015
0.23,H,MOHAMMED,16,0.23,2015
0.23,H,MÀXIM,16,0.23,2015
0.23,H,SANTI,16,0.23,2015
0.23,D,SÒNIA/SONIA,16,0.23,2015
0.23,H,TRISTAN/TRISTÁN,16,0.23,2015
0.23,D,VIOLETA,16,0.23,2015
0.23,D,YARA,16,0.23,2015
0.21,H,ABDELLAH,15,0.21,2015
0.21,D,AMAL,15,0.21,2015
0.21,D,AMÀLIA/AMALIA,15,0.21,2015
0.21,D,BAYAN,15,0.21,2015
0.21,H,BRIAN,15,0.21,2015
0.21,D,CAYETANA,15,0.21,2015
0.21,D,EIDER,15,0.21,2015
0.21,H,EINAR,15,0.21,2015
0.21,D,EMILY,15,0.21,2015
0.21,H,EZEQUIEL,15,0.21,2015
0.21,H,HAROUN,15,0.21,2015
0.21,H,ILÍAS,15,0.21,2015
0.21,H,ISLAM,15,0.21,2015
0.21,D,ITZEL,15,0.21,2015
0.21,D,JULIETTE,15,0.21,2015
0.21,H,MAHAMADOU,15,0.21,2015
0.21,D,MARA,15,0.21,2015
0.21,D,MARÍA DEL CARMEN,15,0.21,2015
0.21,H,NOÈ/NOÉ,15,0.21,2015
0.21,D,NUR,15,0.21,2015
0.21,D,REBECA,15,0.21,2015
0.21,D,SOL,15,0.21,2015
0.21,D,THÀLIA/THALIA,15,0.21,2015
0.21,H,TIAN,15,0.21,2015
0.21,H,VALENTINO,15,0.21,2015
0.21,H,YAEL,15,0.21,2015
0.21,H,ZAYD,15,0.21,2015
0.2,H,ACHRAF,14,0.2,2015
0.2,D,AISSATOU,14,0.2,2015
0.2,D,ANGIE,14,0.2,2015
0.2,D,CATERINA,14,0.2,2015
0.2,D,DÈLIA/DELIA,14,0.2,2015
0.2,H,ERICK,14,0.2,2015
0.2,D,FARAH,14,0.2,2015
0.2,D,IDAIRA,14,0.2,2015
0.2,H,JAIME,14,0.2,2015
0.2,D,JIMENA,14,0.2,2015
0.2,H,JOSUÈ/JOSUÉ,14,0.2,2015
0.2,H,JOSÉ MANUEL,14,0.2,2015
0.2,H,KARAM,14,0.2,2015
0.2,H,KARIM,14,0.2,2015
0.2,H,LEÓN,14,0.2,2015
0.2,H,MIKEL,14,0.2,2015
0.2,H,MÀRIUS,14,0.2,2015
0.2,H,"NABIL",14,0.2,2015
0.2,D,NORAH,14,0.2,2015
0.2,H,OLAU,14,0.2,2015
0.2,H,OTTO,14,0.2,2015
0.2,H,SALIM,14,0.2,2015
0.2,H,SALVADOR,14,0.2,2015
0.2,D,WISSAL,14,0.2,2015
0.2,H,YOUSEF,14,0.2,2015
0.2,D,ÀSIA,14,0.2,2015
0.19,H,ABDOULAYE,13,0.19,2015
0.19,D,ADELA,13,0.19,2015
0.19,D,AINOA,13,0.19,2015
0.19,D,ALINA,13,0.19,2015
0.19,H,BADR,13,0.19,2015
0.19,D,DANNA,13,0.19,2015
0.19,H,EMILIO,13,0.19,2015
0.19,D,EMÍLIA/EMILIA,13,0.19,2015
0.19,D,HAWA,13,0.19,2015
0.19,H,IBRAHIMA,13,0.19,2015
0.19,H,ION,13,0.19,2015
0.19,H,ISHAK,13,0.19,2015
0.19,H,JAIRO,13,0.19,2015
0.19,H,JONATHAN,13,0.19,2015
0.19,D,JORDINA,13,0.19,2015
0.19,H,JOSÉ LUIS,13,0.19,2015
0.19,H,LOGAN,13,0.19,2015
0.19,D,MEGAN,13,0.19,2015
0.19,D,MEL,13,0.19,2015
0.19,D,MILA,13,0.19,2015
0.19,D,"NAYA",13,0.19,2015
0.19,D,"NAYLA",13,0.19,2015
0.19,H,NEL,13,0.19,2015
0.19,H,REDA,13,0.19,2015
0.19,H,ROMAN/ROMÁN,13,0.19,2015
0.19,D,SAFAA,13,0.19,2015
0.19,H,SAFWAN,13,0.19,2015
0.19,H,SALMAN,13,0.19,2015
0.19,H,TAHA,13,0.19,2015
0.19,D,UXIA,13,0.19,2015
0.19,H,WAEL,13,0.19,2015
0.19,D,YOUSRA,13,0.19,2015
0.19,D,ÀGATA/ÁGATA,13,0.19,2015
0.17,H,ALESSANDRO,12,0.17,2015
0.17,D,ALICE,12,0.17,2015
0.17,D,AMAYA,12,0.17,2015
0.17,D,AMY,12,0.17,2015
0.17,H,ARIEL,12,0.17,2015
0.17,D,CHARLOTTE,12,0.17,2015
0.17,H,DAMIÀ,12,0.17,2015
0.17,D,DOUAA,12,0.17,2015
0.17,D,EIRA,12,0.17,2015
0.17,H,EMANUEL,12,0.17,2015
0.17,H,FABIO,12,0.17,2015
0.17,H,FRAN,12,0.17,2015
0.17,D,GAIA,12,0.17,2015
0.17,H,GUIFRÉ,12,0.17,2015
0.17,D,IKRAM,12,0.17,2015
0.17,D,INDIRA,12,0.17,2015
0.17,D,IRUNE,12,0.17,2015
0.17,H,JACOB,12,0.17,2015
0.17,H,JAVI,12,0.17,2015
0.17,H,JUAN ANTONIO,12,0.17,2015
0.17,D,KARLA,12,0.17,2015
0.17,H,LUC,12,0.17,2015
0.17,D,MANAR,12,0.17,2015
0.17,D,MARIANA,12,0.17,2015
0.17,D,MELANY,12,0.17,2015
0.17,D,MIRANDA,12,0.17,2015
0.17,D,MONTSERRAT,12,0.17,2015
0.17,H,MUSA,12,0.17,2015
0.17,D,"NAILA",12,0.17,2015
0.17,D,OLGA,12,0.17,2015
0.17,H,PAÜL/PAÚL,12,0.17,2015
0.17,D,ROEYA,12,0.17,2015
0.17,D,SARAH,12,0.17,2015
0.17,H,UNAX,12,0.17,2015
0.17,H,WASSIM,12,0.17,2015
0.17,H,YASIR,12,0.17,2015
0.17,D,YASMINE,12,0.17,2015
0.17,D,YLÈNIA/YLENIA,12,0.17,2015
0.17,D,ZAIRA,12,0.17,2015
0.16,H,ABDERRAHMAN,11,0.16,2015
0.16,H,ADNAN,11,0.16,2015
0.16,H,AGUSTÍN,11,0.16,2015
0.16,H,AHMAD,11,0.16,2015
0.16,H,AIDEN,11,0.16,2015
0.16,D,AINHARA,11,0.16,2015
0.16,D,ALAA,11,0.16,2015
0.16,H,ALGUER,11,0.16,2015
0.16,D,AMELIE/AMÉLIE,11,0.16,2015
0.16,D,CORA,11,0.16,2015
0.16,H,DILAN,11,0.16,2015
0.16,D,DOLORES,11,0.16,2015
0.16,D,DOUNIA,11,0.16,2015
0.16,H,ESTEVE,11,0.16,2015
0.16,D,EVELYN,11,0.16,2015
0.16,D,FIRDAWS,11,0.16,2015
0.16,H,JULIÁN,11,0.16,2015
0.16,H,LUKAS,11,0.16,2015
0.16,D,LYA,11,0.16,2015
0.16,D,MARIAMA,11,0.16,2015
0.16,H,MARWAN,11,0.16,2015
0.16,D,MERCÈ,11,0.16,2015
0.16,H,MOHAMED ALI/MOHAMED ALÍ,11,0.16,2015
0.16,H,MOUAD,11,0.16,2015
0.16,H,"NACHO",11,0.16,2015
0.16,D,"NAOMI",11,0.16,2015
0.16,H,"NATHAN",11,0.16,2015
0.16,D,NOR,11,0.16,2015
0.16,D,PATRÍCIA/PATRICIA,11,0.16,2015
0.16,H,SAM,11,0.16,2015
0.16,H,SAMIR,11,0.16,2015
0.16,D,SANÇA,11,0.16,2015
0.16,H,SOHAIB,11,0.16,2015
0.16,D,TELMA,11,0.16,2015
0.16,H,YASSINE,11,0.16,2015
0.14,H,ABDULLAH,10,0.14,2015
0.14,D,AFNAN,10,0.14,2015
0.14,H,ALAIN,10,0.14,2015
0.14,H,ALFONSO,10,0.14,2015
0.14,D,ANOUK,10,0.14,2015
0.14,H,ANTON/ANTÓN,10,0.14,2015
0.14,D,ANTÒNIA/ANTONIA,10,0.14,2015
0.14,D,ASMAA,10,0.14,2015
0.14,H,BRAIS,10,0.14,2015
0.14,D,CORAIMA,10,0.14,2015
0.14,H,DAMIÁN,10,0.14,2015
0.14,H,DAREK,10,0.14,2015
0.14,D,DARIA/DARÍA,10,0.14,2015
0.14,D,EDNA,10,0.14,2015
0.14,D,ENYA,10,0.14,2015
0.14,D,ERICA,10,0.14,2015
0.14,H,FABIÁN,10,0.14,2015
0.14,D,GISELLE,10,0.14,2015
0.14,D,GLÒRIA/GLORIA,10,0.14,2015
0.14,D,IKHLAS,10,0.14,2015
0.14,H,ISAÍAS,10,0.14,2015
0.14,D,JADE,10,0.14,2015
0.14,D,JINAN,10,0.14,2015
0.14,D,JUANA,10,0.14,2015
0.14,H,JULIO,10,0.14,2015
0.14,D,KIARA,10,0.14,2015
0.14,D,LIS,10,0.14,2015
0.14,D,LYDIA,10,0.14,2015
0.14,D,LÍLIA/LILIA,10,0.14,2015
0.14,D,MEI,10,0.14,2015
0.14,H,MICHAEL,10,0.14,2015
0.14,H,MOISÈS/MOISÉS,10,0.14,2015
0.14,H,MOUHAMED,10,0.14,2015
0.14,H,MUHAMMAD,10,0.14,2015
0.14,D,"NAIMA",10,0.14,2015
0.14,D,"NAYELI",10,0.14,2015
0.14,D,NIA,10,0.14,2015
0.14,D,NIHAD,10,0.14,2015
0.14,H,OTMAN,10,0.14,2015
0.14,H,RIYAD,10,0.14,2015
0.14,D,RODAINA,10,0.14,2015
0.14,D,ROMAISA,10,0.14,2015
0.14,H,SOUFIANE,10,0.14,2015
0.14,D,TATIANA,10,0.14,2015
0.14,H,TOM,10,0.14,2015
0.14,H,UNAY,10,0.14,2015
0.14,H,YERAI,10,0.14,2015
0.14,D,YOUSSRA,10,0.14,2015
0.14,H,YURI,10,0.14,2015
0.14,D,ZAINAB,10,0.14,2015
0.14,H,ZIAD,10,0.14,2015
0.13,H,AMINE,9,0.13,2015
0.13,D,ANASTÀSIA/ANASTASIA,9,0.13,2015
0.13,D,ANGELINA,9,0.13,2015
0.13,H,ANOUAR,9,0.13,2015
0.13,D,ARIJ,9,0.13,2015
0.13,D,ARLETTE,9,0.13,2015
0.13,H,ARTURO,9,0.13,2015
0.13,D,ASSIA,9,0.13,2015
0.13,D,ATENEA,9,0.13,2015
0.13,H,AYAN,9,0.13,2015
0.13,D,BEATRIZ,9,0.13,2015
0.13,D,CARME,9,0.13,2015
0.13,H,DAVID ANDREI,9,0.13,2015
0.13,H,EFRÈN/EFRÉN,9,0.13,2015
0.13,D,ELISABETH,9,0.13,2015
0.13,D,ELISENDA,9,0.13,2015
0.13,D,ELIZABETH,9,0.13,2015
0.13,H,EROS,9,0.13,2015
0.13,D,IRAIDE,9,0.13,2015
0.13,D,ISABELA,9,0.13,2015
0.13,H,ISRAEL,9,0.13,2015
0.13,H,ISSA,9,0.13,2015
0.13,H,IÑAKI,9,0.13,2015
0.13,D,JANAT,9,0.13,2015
0.13,H,JOSÉ MARIA/JOSÉ MARÍA,9,0.13,2015
0.13,H,JOSÉ MIGUEL,9,0.13,2015
0.13,H,LIAN,9,0.13,2015
0.13,H,LLEÓ,9,0.13,2015
0.13,H,LOAY,9,0.13,2015
0.13,D,MARIAN,9,0.13,2015
0.13,H,MARKEL,9,0.13,2015
0.13,D,MARÍA JOSÉ,9,0.13,2015
0.13,H,MATHIAS,9,0.13,2015
0.13,D,MENCIA,9,0.13,2015
0.13,H,MUSTAFA/MUSTAFÀ/MUSTAFÁ,9,0.13,2015
0.13,D,"NADINE",9,0.13,2015
0.13,D,"NAZARET",9,0.13,2015
0.13,D,NEKANE,9,0.13,2015
0.13,H,NEO,9,0.13,2015
0.13,D,NIRA,9,0.13,2015
0.13,D,ROSER,9,0.13,2015
0.13,D,RUT,9,0.13,2015
0.13,H,RYAN,9,0.13,2015
0.13,D,SABINA,9,0.13,2015
0.13,D,SABRINA,9,0.13,2015
0.13,D,SALOMÉ,9,0.13,2015
0.13,H,SAÜC/SAUC,9,0.13,2015
0.13,D,SIENA,9,0.13,2015
0.13,H,SOUHAIL,9,0.13,2015
0.13,D,STELLA,9,0.13,2015
0.13,H,SULAYMAN,9,0.13,2015
0.13,H,TELMO,9,0.13,2015
0.13,D,TERESA,9,0.13,2015
0.13,H,THEO,9,0.13,2015
0.13,H,TON,9,0.13,2015
0.11,H,ABDUL HADI,8,0.11,2015
0.11,H,AIDAN,8,0.11,2015
0.11,D,ALESSIA,8,0.11,2015
0.11,D,ANEU/ÀNEU,8,0.11,2015
0.11,D,ARIAN,8,0.11,2015
0.11,H,BRAYAN,8,0.11,2015
0.11,D,CELESTE,8,0.11,2015
0.11,D,CHIARA,8,0.11,2015
0.11,D,DARA,8,0.11,2015
0.11,D,DAYANA,8,0.11,2015
0.11,D,DOUAE,8,0.11,2015
0.11,D,DÀNIA/DANIA,8,0.11,2015
0.11,D,ELA,8,0.11,2015
0.11,D,EROLA,8,0.11,2015
0.11,D,EUGÈNIA/EUGENIA,8,0.11,2015
0.11,D,FATOU,8,0.11,2015
0.11,D,FIRDAOUS,8,0.11,2015
0.11,D,FIRDAUS,8,0.11,2015
0.11,D,FRIDA,8,0.11,2015
0.11,H,HASSAN,8,0.11,2015
0.11,D,IMANE,8,0.11,2015
0.11,H,IRAI,8,0.11,2015
0.11,D,IRATXE,8,0.11,2015
0.11,H,JARED,8,0.11,2015
0.11,D,JOANNA,8,0.11,2015
0.11,H,JUAN CARLOS,8,0.11,2015
0.11,H,JULI,8,0.11,2015
0.11,D,JULIET,8,0.11,2015
0.11,D,JUNA,8,0.11,2015
0.11,D,JUNO,8,0.11,2015
0.11,D,KAOUTAR,8,0.11,2015
0.11,D,KAREN,8,0.11,2015
0.11,D,KAWTAR,8,0.11,2015
0.11,D,LEONOR,8,0.11,2015
0.11,H,LUKE,8,0.11,2015
0.11,D,MANAL,8,0.11,2015
0.11,D,MARGOT,8,0.11,2015
0.11,D,MARIA VICTÒRIA/MARÍA VICTORIA,8,0.11,2015
0.11,D,MATILDA,8,0.11,2015
0.11,D,MERCEDES,8,0.11,2015
0.11,H,MUSTAPHA,8,0.11,2015
